Scenario,Random_Seed,Iteration,Num_Experiments,yield_Measurements,yield_IterBest,yield_CumBest,Initial_Data
1,1346,9,20,"[61.09, 18.93]",61.09,86.14,14.0
1,1347,0,2,"[8.45, 44.22]",44.22,44.22,0.0
1,1347,1,4,"[3.6, 44.28]",44.28,44.28,0.0
1,1347,2,6,"[5.22, 5.75]",5.75,44.28,0.0
1,1347,3,8,"[0.0, 0.0]",0.0,44.28,0.0
1,1347,4,10,"[0.0, 57.27]",57.27,57.27,0.0
1,1347,5,12,"[5.62, 6.98]",6.98,57.27,0.0
1,1347,6,14,"[47.03, 37.38]",47.03,57.27,0.0
1,1347,7,16,"[46.46, 0.93]",46.46,57.27,0.0
1,1347,8,18,"[62.75, 61.09]",62.75,62.75,0.0
1,1347,9,20,"[2.52, 65.32]",65.32,65.32,0.0
1,1347,0,2,"[86.14, 38.8]",86.14,86.14,1.0
1,1347,1,4,"[5.75, 22.94]",22.94,86.14,1.0
1,1347,2,6,"[0.0, 0.0]",0.0,86.14,1.0
1,1347,3,8,"[8.04, 2.53]",8.04,86.14,1.0
1,1347,4,10,"[3.6, 5.22]",5.22,86.14,1.0
1,1347,5,12,"[6.26, 79.33]",79.33,86.14,1.0
1,1347,6,14,"[38.79, 82.21]",82.21,86.14,1.0
1,1347,7,16,"[0.0, 66.03]",66.03,86.14,1.0
1,1347,8,18,"[61.71, 53.43]",61.71,86.14,1.0
1,1347,9,20,"[12.44, 32.68]",32.68,86.14,1.0
1,1347,0,2,"[21.65, 52.23]",52.23,52.23,2.0
1,1347,1,4,"[3.6, 5.22]",5.22,52.23,2.0
1,1347,2,6,"[5.75, 0.0]",5.75,52.23,2.0
1,1347,3,8,"[0.0, 0.0]",0.0,52.23,2.0
1,1347,4,10,"[57.27, 47.03]",57.27,57.27,2.0
1,1347,5,12,"[5.62, 25.31]",25.31,57.27,2.0
1,1347,6,14,"[37.38, 3.4]",37.38,57.27,2.0
1,1347,7,16,"[1.71, 0.41]",1.71,57.27,2.0
1,1347,8,18,"[19.55, 14.29]",19.55,57.27,2.0
1,1347,9,20,"[11.68, 2.72]",11.68,57.27,2.0
1,1347,0,2,"[43.84, 44.22]",44.22,44.22,3.0
1,1347,1,4,"[11.77, 36.32]",36.32,44.22,3.0
1,1347,2,6,"[4.61, 0.0]",4.61,44.22,3.0
1,1347,3,8,"[3.6, 5.22]",5.22,44.22,3.0
1,1347,4,10,"[5.75, 0.0]",5.75,44.22,3.0
1,1347,5,12,"[0.0, 0.0]",0.0,44.22,3.0
1,1347,6,14,"[57.27, 47.03]",57.27,57.27,3.0
1,1347,7,16,"[5.29, 21.65]",21.65,57.27,3.0
1,1347,8,18,"[17.93, 18.93]",18.93,57.27,3.0
1,1347,9,20,"[37.38, 29.45]",37.38,57.27,3.0
1,1347,0,2,"[11.68, 0.0]",11.68,11.68,4.0
1,1347,1,4,"[18.93, 13.02]",18.93,18.93,4.0
1,1347,2,6,"[3.6, 5.22]",5.22,18.93,4.0
1,1347,3,8,"[5.75, 0.0]",5.75,18.93,4.0
1,1347,4,10,"[0.0, 0.0]",0.0,18.93,4.0
1,1347,5,12,"[57.27, 47.03]",57.27,57.27,4.0
1,1347,6,14,"[5.62, 5.62]",5.62,57.27,4.0
1,1347,7,16,"[5.29, 7.84]",7.84,57.27,4.0
1,1347,8,18,"[43.22, 36.73]",43.22,57.27,4.0
1,1347,9,20,"[37.38, 26.3]",37.38,57.27,4.0
1,1347,0,2,"[1.27, 9.32]",9.32,9.32,5.0
1,1347,1,4,"[3.6, 5.22]",5.22,9.32,5.0
1,1347,2,6,"[5.75, 0.0]",5.75,9.32,5.0
1,1347,3,8,"[0.0, 0.0]",0.0,9.32,5.0
1,1347,4,10,"[57.27, 47.03]",57.27,57.27,5.0
1,1347,5,12,"[5.29, 43.22]",43.22,57.27,5.0
1,1347,6,14,"[5.62, 6.98]",6.98,57.27,5.0
1,1347,7,16,"[0.0, 18.93]",18.93,57.27,5.0
1,1347,8,18,"[37.38, 3.4]",37.38,57.27,5.0
1,1347,9,20,"[1.71, 0.0]",1.71,57.27,5.0
1,1347,0,2,"[36.73, 46.57]",46.57,46.57,6.0
1,1347,1,4,"[3.6, 5.22]",5.22,46.57,6.0
1,1347,2,6,"[5.75, 0.0]",5.75,46.57,6.0
1,1347,3,8,"[0.0, 0.0]",0.0,46.57,6.0
1,1347,4,10,"[57.27, 47.03]",57.27,57.27,6.0
1,1347,5,12,"[5.29, 16.51]",16.51,57.27,6.0
1,1347,6,14,"[5.62, 2.72]",5.62,57.27,6.0
1,1347,7,16,"[0.0, 0.0]",0.0,57.27,6.0
1,1347,8,18,"[19.55, 7.3]",19.55,57.27,6.0
1,1347,9,20,"[54.55, 75.4]",75.4,75.4,6.0
1,1347,0,2,"[22.92, 37.3]",37.3,37.3,7.0
1,1347,1,4,"[3.6, 5.22]",5.22,37.3,7.0
1,1347,2,6,"[5.75, 0.0]",5.75,37.3,7.0
1,1347,3,8,"[0.0, 0.0]",0.0,37.3,7.0
1,1347,4,10,"[57.27, 47.03]",57.27,57.27,7.0
1,1347,5,12,"[6.57, 17.9]",17.9,57.27,7.0
1,1347,6,14,"[62.75, 5.29]",62.75,62.75,7.0
1,1347,7,16,"[22.65, 20.67]",22.65,62.75,7.0
1,1347,8,18,"[46.46, 38.79]",46.46,62.75,7.0
1,1347,9,20,"[72.24, 23.71]",72.24,72.24,7.0
1,1347,0,2,"[5.22, 10.12]",10.12,10.12,8.0
1,1347,1,4,"[3.6, 5.75]",5.75,10.12,8.0
1,1347,2,6,"[0.0, 0.0]",0.0,10.12,8.0
1,1347,3,8,"[0.0, 57.27]",57.27,57.27,8.0
1,1347,4,10,"[2.72, 6.98]",6.98,57.27,8.0
1,1347,5,12,"[47.03, 37.38]",47.03,57.27,8.0
1,1347,6,14,"[31.18, 26.3]",31.18,57.27,8.0
1,1347,7,16,"[14.53, 30.41]",30.41,57.27,8.0
1,1347,8,18,"[11.65, 0.0]",11.65,57.27,8.0
1,1347,9,20,"[5.7, 0.86]",5.7,57.27,8.0
1,1347,0,2,"[4.39, 0.0]",4.39,4.39,9.0
1,1347,1,4,"[3.6, 5.22]",5.22,5.22,9.0
1,1347,2,6,"[5.75, 0.0]",5.75,5.75,9.0
1,1347,3,8,"[0.0, 0.0]",0.0,5.75,9.0
1,1347,4,10,"[57.27, 47.03]",57.27,57.27,9.0
1,1347,5,12,"[7.84, 19.77]",19.77,57.27,9.0
1,1347,6,14,"[52.23, 43.22]",52.23,57.27,9.0
1,1347,7,16,"[37.38, 5.29]",37.38,57.27,9.0
1,1347,8,18,"[2.62, 37.93]",37.93,57.27,9.0
1,1347,9,20,"[62.75, 16.15]",62.75,62.75,9.0
1,1347,0,2,"[36.73, 0.0]",36.73,36.73,10.0
1,1347,1,4,"[26.56, 15.86]",26.56,36.73,10.0
1,1347,2,6,"[3.6, 5.22]",5.22,36.73,10.0
1,1347,3,8,"[5.75, 0.0]",5.75,36.73,10.0
1,1347,4,10,"[0.0, 0.0]",0.0,36.73,10.0
1,1347,5,12,"[57.27, 47.03]",57.27,57.27,10.0
1,1347,6,14,"[19.77, 23.22]",23.22,57.27,10.0
1,1347,7,16,"[37.38, 19.55]",37.38,57.27,10.0
1,1347,8,18,"[3.4, 1.71]",3.4,57.27,10.0
1,1347,9,20,"[0.41, 5.62]",5.62,57.27,10.0
1,1347,0,2,"[26.56, 43.84]",43.84,43.84,11.0
1,1347,1,4,"[3.6, 5.22]",5.22,43.84,11.0
1,1347,2,6,"[5.75, 0.0]",5.75,43.84,11.0
1,1347,3,8,"[0.0, 0.0]",0.0,43.84,11.0
1,1347,4,10,"[57.27, 47.03]",57.27,57.27,11.0
1,1347,5,12,"[4.89, 25.31]",25.31,57.27,11.0
1,1347,6,14,"[0.0, 0.0]",0.0,57.27,11.0
1,1347,7,16,"[37.38, 3.4]",37.38,57.27,11.0
1,1347,8,18,"[1.71, 0.41]",1.71,57.27,11.0
1,1347,9,20,"[19.55, 14.29]",19.55,57.27,11.0
1,1347,0,2,"[7.12, 0.0]",7.12,7.12,12.0
1,1347,1,4,"[3.6, 5.22]",5.22,7.12,12.0
1,1347,2,6,"[5.75, 0.0]",5.75,7.12,12.0
1,1347,3,8,"[0.0, 0.0]",0.0,7.12,12.0
1,1347,4,10,"[57.27, 47.03]",57.27,57.27,12.0
1,1347,5,12,"[65.32, 20.2]",65.32,65.32,12.0
1,1347,6,14,"[61.09, 25.31]",61.09,65.32,12.0
1,1347,7,16,"[30.41, 5.29]",30.41,65.32,12.0
1,1347,8,18,"[84.03, 5.62]",84.03,84.03,12.0
1,1347,9,20,"[43.84, 0.25]",43.84,84.03,12.0
1,1347,0,2,"[10.66, 19.77]",19.77,19.77,13.0
1,1347,1,4,"[3.6, 5.22]",5.22,19.77,13.0
1,1347,2,6,"[5.75, 0.0]",5.75,19.77,13.0
1,1347,3,8,"[0.0, 0.0]",0.0,19.77,13.0
1,1347,4,10,"[57.27, 47.03]",57.27,57.27,13.0
1,1347,5,12,"[10.12, 5.62]",10.12,57.27,13.0
1,1347,6,14,"[3.69, 2.53]",3.69,57.27,13.0
1,1347,7,16,"[37.38, 3.4]",37.38,57.27,13.0
1,1347,8,18,"[1.71, 0.41]",1.71,57.27,13.0
1,1347,9,20,"[19.55, 14.29]",19.55,57.27,13.0
1,1347,0,2,"[82.21, 0.0]",82.21,82.21,14.0
1,1347,1,4,"[38.79, 28.36]",38.79,82.21,14.0
1,1347,2,6,"[17.16, 46.57]",46.57,82.21,14.0
1,1347,3,8,"[3.6, 5.22]",5.22,82.21,14.0
1,1347,4,10,"[0.0, 61.71]",61.71,82.21,14.0
1,1347,5,12,"[0.0, 25.35]",25.35,82.21,14.0
1,1347,6,14,"[86.14, 7.74]",86.14,86.14,14.0
1,1347,7,16,"[84.17, 11.77]",84.17,86.14,14.0
1,1347,8,18,"[60.68, 43.84]",60.68,86.14,14.0
1,1347,9,20,"[2.53, 0.0]",2.53,86.14,14.0
1,1348,0,2,"[43.2, 44.22]",44.22,44.22,0.0
1,1348,1,4,"[3.6, 5.22]",5.22,44.22,0.0
1,1348,2,6,"[5.75, 0.0]",5.75,44.22,0.0
1,1348,3,8,"[0.0, 36.73]",36.73,44.22,0.0
1,1348,4,10,"[0.0, 57.27]",57.27,57.27,0.0
1,1348,5,12,"[19.77, 25.67]",25.67,57.27,0.0
1,1348,6,14,"[28.9, 38.8]",38.8,57.27,0.0
1,1348,7,16,"[36.96, 32.36]",36.96,57.27,0.0
1,1348,8,18,"[47.03, 37.38]",47.03,57.27,0.0
1,1348,9,20,"[3.4, 1.71]",3.4,57.27,0.0
1,1348,0,2,"[44.4, 0.0]",44.4,44.4,1.0
1,1348,1,4,"[14.72, 13.78]",14.72,44.4,1.0
1,1348,2,6,"[3.6, 5.22]",5.22,44.4,1.0
1,1348,3,8,"[5.75, 0.0]",5.75,44.4,1.0
1,1348,4,10,"[0.0, 0.0]",0.0,44.4,1.0
1,1348,5,12,"[57.27, 47.03]",57.27,57.27,1.0
1,1348,6,14,"[37.38, 3.4]",37.38,57.27,1.0
1,1348,7,16,"[1.71, 0.41]",1.71,57.27,1.0
1,1348,8,18,"[19.55, 14.29]",19.55,57.27,1.0
1,1348,9,20,"[11.68, 43.2]",43.2,57.27,1.0
1,1348,0,2,"[52.23, 26.3]",52.23,52.23,2.0
1,1348,1,4,"[3.6, 5.22]",5.22,52.23,2.0
1,1348,2,6,"[5.75, 0.0]",5.75,52.23,2.0
1,1348,3,8,"[0.0, 0.0]",0.0,52.23,2.0
1,1348,4,10,"[57.27, 47.03]",57.27,57.27,2.0
1,1348,5,12,"[5.62, 6.57]",6.57,57.27,2.0
1,1348,6,14,"[37.38, 3.4]",37.38,57.27,2.0
1,1348,7,16,"[16.51, 0.0]",16.51,57.27,2.0
1,1348,8,18,"[1.71, 57.85]",57.85,57.85,2.0
1,1348,9,20,"[0.41, 19.55]",19.55,57.85,2.0
1,1348,0,2,"[2.77, 0.0]",2.77,2.77,3.0
1,1348,1,4,"[3.6, 5.22]",5.22,5.22,3.0
1,1348,2,6,"[5.75, 0.0]",5.75,5.75,3.0
1,1348,3,8,"[0.0, 0.0]",0.0,5.75,3.0
1,1348,4,10,"[57.27, 47.03]",57.27,57.27,3.0
1,1348,5,12,"[38.8, 65.32]",65.32,65.32,3.0
1,1348,6,14,"[5.29, 0.4]",5.29,65.32,3.0
1,1348,7,16,"[6.57, 7.84]",7.84,65.32,3.0
1,1348,8,18,"[61.09, 16.83]",61.09,65.32,3.0
1,1348,9,20,"[5.85, 26.56]",26.56,65.32,3.0
1,1348,0,2,"[37.4, 3.79]",37.4,37.4,4.0
1,1348,1,4,"[3.6, 5.22]",5.22,37.4,4.0
1,1348,2,6,"[5.75, 0.0]",5.75,37.4,4.0
1,1348,3,8,"[0.0, 0.0]",0.0,37.4,4.0
1,1348,4,10,"[57.27, 47.03]",57.27,57.27,4.0
1,1348,5,12,"[5.62, 5.62]",5.62,57.27,4.0
1,1348,6,14,"[12.23, 5.29]",12.23,57.27,4.0
1,1348,7,16,"[29.45, 2.72]",29.45,57.27,4.0
1,1348,8,18,"[37.38, 63.2]",63.2,63.2,4.0
1,1348,9,20,"[19.99, 44.22]",44.22,63.2,4.0
1,1348,0,2,"[0.65, 6.77]",6.77,6.77,5.0
1,1348,1,4,"[3.6, 5.22]",5.22,6.77,5.0
1,1348,2,6,"[5.75, 0.0]",5.75,6.77,5.0
1,1348,3,8,"[0.0, 0.0]",0.0,6.77,5.0
1,1348,4,10,"[57.27, 47.03]",57.27,57.27,5.0
1,1348,5,12,"[5.29, 43.22]",43.22,57.27,5.0
1,1348,6,14,"[5.62, 5.62]",5.62,57.27,5.0
1,1348,7,16,"[0.0, 13.02]",13.02,57.27,5.0
1,1348,8,18,"[37.38, 2.72]",37.38,57.27,5.0
1,1348,9,20,"[3.4, 1.71]",3.4,57.27,5.0
1,1348,0,2,"[36.73, 46.57]",46.57,46.57,6.0
1,1348,1,4,"[3.6, 5.22]",5.22,46.57,6.0
1,1348,2,6,"[5.75, 0.0]",5.75,46.57,6.0
1,1348,3,8,"[0.0, 0.86]",0.86,46.57,6.0
1,1348,4,10,"[0.0, 57.27]",57.27,57.27,6.0
1,1348,5,12,"[3.55, 0.0]",3.55,57.27,6.0
1,1348,6,14,"[5.62, 6.98]",6.98,57.27,6.0
1,1348,7,16,"[28.74, 0.0]",28.74,57.27,6.0
1,1348,8,18,"[37.38, 18.93]",37.38,57.27,6.0
1,1348,9,20,"[75.4, 0.0]",75.4,75.4,6.0
1,1348,0,2,"[55.17, 29.45]",55.17,55.17,7.0
1,1348,1,4,"[3.6, 5.22]",5.22,55.17,7.0
1,1348,2,6,"[5.75, 0.0]",5.75,55.17,7.0
1,1348,3,8,"[0.0, 7.12]",7.12,55.17,7.0
1,1348,4,10,"[0.0, 57.27]",57.27,57.27,7.0
1,1348,5,12,"[3.55, 75.28]",75.28,75.28,7.0
1,1348,6,14,"[62.75, 38.8]",62.75,75.28,7.0
1,1348,7,16,"[36.73, 8.21]",36.73,75.28,7.0
1,1348,8,18,"[0.85, 40.02]",40.02,75.28,7.0
1,1348,9,20,"[46.57, 14.68]",46.57,75.28,7.0
1,1348,0,2,"[11.65, 0.0]",11.65,11.65,8.0
1,1348,1,4,"[5.75, 10.13]",10.13,11.65,8.0
1,1348,2,6,"[3.6, 5.22]",5.22,11.65,8.0
1,1348,3,8,"[0.0, 0.0]",0.0,11.65,8.0
1,1348,4,10,"[0.0, 57.27]",57.27,57.27,8.0
1,1348,5,12,"[4.97, 24.02]",24.02,57.27,8.0
1,1348,6,14,"[31.18, 12.44]",31.18,57.27,8.0
1,1348,7,16,"[2.72, 7.25]",7.25,57.27,8.0
1,1348,8,18,"[47.03, 37.38]",47.03,57.27,8.0
1,1348,9,20,"[2.72, 5.7]",5.7,57.27,8.0
1,1348,0,2,"[4.39, 0.0]",4.39,4.39,9.0
1,1348,1,4,"[3.6, 5.22]",5.22,5.22,9.0
1,1348,2,6,"[5.75, 0.0]",5.75,5.75,9.0
1,1348,3,8,"[0.0, 0.0]",0.0,5.75,9.0
1,1348,4,10,"[57.27, 47.03]",57.27,57.27,9.0
1,1348,5,12,"[17.9, 19.77]",19.77,57.27,9.0
1,1348,6,14,"[52.23, 43.22]",52.23,57.27,9.0
1,1348,7,16,"[5.29, 2.62]",5.29,57.27,9.0
1,1348,8,18,"[8.45, 16.15]",16.15,57.27,9.0
1,1348,9,20,"[37.38, 3.4]",37.38,57.27,9.0
1,1348,0,2,"[43.22, 0.0]",43.22,43.22,10.0
1,1348,1,4,"[0.04, 15.86]",15.86,43.22,10.0
1,1348,2,6,"[3.6, 5.22]",5.22,43.22,10.0
1,1348,3,8,"[5.75, 0.0]",5.75,43.22,10.0
1,1348,4,10,"[0.0, 0.0]",0.0,43.22,10.0
1,1348,5,12,"[57.27, 47.03]",57.27,57.27,10.0
1,1348,6,14,"[5.62, 6.57]",6.57,57.27,10.0
1,1348,7,16,"[65.32, 75.28]",75.28,75.28,10.0
1,1348,8,18,"[43.84, 13.02]",43.84,75.28,10.0
1,1348,9,20,"[4.77, 31.66]",31.66,75.28,10.0
1,1348,0,2,"[0.78, 0.0]",0.78,0.78,11.0
1,1348,1,4,"[6.26, 43.84]",43.84,43.84,11.0
1,1348,2,6,"[3.6, 5.22]",5.22,43.84,11.0
1,1348,3,8,"[5.75, 0.0]",5.75,43.84,11.0
1,1348,4,10,"[0.0, 0.0]",0.0,43.84,11.0
1,1348,5,12,"[57.27, 47.03]",57.27,57.27,11.0
1,1348,6,14,"[5.62, 4.89]",5.62,57.27,11.0
1,1348,7,16,"[37.37, 31.66]",37.37,57.27,11.0
1,1348,8,18,"[37.38, 3.4]",37.38,57.27,11.0
1,1348,9,20,"[1.71, 0.41]",1.71,57.27,11.0
1,1348,0,2,"[7.12, 0.0]",7.12,7.12,12.0
1,1348,1,4,"[3.6, 5.22]",5.22,7.12,12.0
1,1348,2,6,"[5.75, 0.0]",5.75,7.12,12.0
1,1348,3,8,"[0.0, 0.0]",0.0,7.12,12.0
1,1348,4,10,"[57.27, 47.03]",57.27,57.27,12.0
1,1348,5,12,"[6.57, 2.72]",6.57,57.27,12.0
1,1348,6,14,"[37.38, 3.4]",37.38,57.27,12.0
1,1348,7,16,"[5.29, 4.77]",5.29,57.27,12.0
1,1348,8,18,"[1.71, 0.41]",1.71,57.27,12.0
1,1348,9,20,"[19.55, 14.29]",19.55,57.27,12.0
1,1348,0,2,"[75.28, 85.24]",85.24,85.24,13.0
1,1348,1,4,"[46.57, 18.93]",46.57,85.24,13.0
1,1348,2,6,"[61.09, 43.84]",61.09,85.24,13.0
1,1348,3,8,"[72.9, 0.0]",72.9,85.24,13.0
1,1348,4,10,"[23.23, 0.0]",23.23,85.24,13.0
1,1348,5,12,"[61.71, 62.34]",62.34,85.24,13.0
1,1348,6,14,"[37.58, 29.21]",37.58,85.24,13.0
1,1348,7,16,"[23.71, 43.22]",43.22,85.24,13.0
1,1348,8,18,"[30.41, 62.75]",62.75,85.24,13.0
1,1348,9,20,"[3.6, 5.22]",5.22,85.24,13.0
1,1348,0,2,"[0.0, 66.03]",66.03,66.03,14.0
1,1348,1,4,"[86.14, 41.03]",86.14,86.14,14.0
1,1348,2,6,"[38.79, 82.21]",82.21,86.14,14.0
1,1348,3,8,"[27.79, 0.0]",27.79,86.14,14.0
1,1348,4,10,"[0.0, 61.71]",61.71,86.14,14.0
1,1348,5,12,"[84.17, 0.0]",84.17,86.14,14.0
1,1348,6,14,"[7.74, 3.38]",7.74,86.14,14.0
1,1348,7,16,"[38.8, 28.4]",38.8,86.14,14.0
1,1348,8,18,"[32.68, 22.65]",32.68,86.14,14.0
1,1348,9,20,"[79.33, 53.43]",79.33,86.14,14.0
1,1349,0,2,"[43.2, 44.22]",44.22,44.22,0.0
1,1349,1,4,"[3.6, 5.22]",5.22,44.22,0.0
1,1349,2,6,"[5.75, 0.0]",5.75,44.22,0.0
1,1349,3,8,"[0.0, 0.0]",0.0,44.22,0.0
1,1349,4,10,"[57.27, 47.03]",57.27,57.27,0.0
1,1349,5,12,"[30.41, 6.98]",30.41,57.27,0.0
1,1349,6,14,"[19.55, 46.46]",46.46,57.27,0.0
1,1349,7,16,"[12.23, 65.32]",65.32,65.32,0.0
1,1349,8,18,"[21.65, 18.93]",21.65,65.32,0.0
1,1349,9,20,"[23.71, 34.98]",34.98,65.32,0.0
1,1349,0,2,"[84.17, 38.8]",84.17,84.17,1.0
1,1349,1,4,"[38.79, 27.79]",38.79,84.17,1.0
1,1349,2,6,"[3.6, 40.47]",40.47,84.17,1.0
1,1349,3,8,"[5.22, 5.75]",5.75,84.17,1.0
1,1349,4,10,"[0.0, 4.02]",4.02,84.17,1.0
1,1349,5,12,"[0.0, 0.0]",0.0,84.17,1.0
1,1349,6,14,"[86.37, 59.27]",86.37,86.37,1.0
1,1349,7,16,"[0.0, 85.24]",85.24,86.37,1.0
1,1349,8,18,"[72.9, 42.3]",72.9,86.37,1.0
1,1349,9,20,"[23.71, 61.71]",61.71,86.37,1.0
1,1349,0,2,"[52.23, 12.91]",52.23,52.23,2.0
1,1349,1,4,"[3.6, 5.22]",5.22,52.23,2.0
1,1349,2,6,"[5.75, 0.0]",5.75,52.23,2.0
1,1349,3,8,"[0.0, 0.0]",0.0,52.23,2.0
1,1349,4,10,"[57.27, 47.03]",57.27,57.27,2.0
1,1349,5,12,"[5.62, 6.57]",6.57,57.27,2.0
1,1349,6,14,"[5.29, 16.51]",16.51,57.27,2.0
1,1349,7,16,"[37.38, 2.72]",37.38,57.27,2.0
1,1349,8,18,"[3.4, 1.71]",3.4,57.27,2.0
1,1349,9,20,"[0.41, 19.55]",19.55,57.27,2.0
1,1349,0,2,"[43.84, 44.22]",44.22,44.22,3.0
1,1349,1,4,"[11.77, 36.32]",36.32,44.22,3.0
1,1349,2,6,"[3.6, 29.45]",29.45,44.22,3.0
1,1349,3,8,"[5.22, 5.75]",5.75,44.22,3.0
1,1349,4,10,"[0.0, 0.0]",0.0,44.22,3.0
1,1349,5,12,"[0.0, 57.27]",57.27,57.27,3.0
1,1349,6,14,"[3.55, 0.0]",3.55,57.27,3.0
1,1349,7,16,"[47.03, 6.98]",47.03,57.27,3.0
1,1349,8,18,"[31.58, 18.93]",31.58,57.27,3.0
1,1349,9,20,"[37.38, 18.38]",37.38,57.27,3.0
1,1349,0,2,"[0.0, 37.4]",37.4,37.4,4.0
1,1349,1,4,"[3.6, 5.22]",5.22,37.4,4.0
1,1349,2,6,"[5.75, 0.0]",5.75,37.4,4.0
1,1349,3,8,"[0.0, 0.0]",0.0,37.4,4.0
1,1349,4,10,"[57.27, 47.03]",57.27,57.27,4.0
1,1349,5,12,"[5.62, 5.62]",5.62,57.27,4.0
1,1349,6,14,"[12.23, 5.29]",12.23,57.27,4.0
1,1349,7,16,"[29.45, 44.4]",44.4,57.27,4.0
1,1349,8,18,"[0.0, 16.91]",16.91,57.27,4.0
1,1349,9,20,"[37.37, 33.6]",37.37,57.27,4.0
1,1349,0,2,"[7.12, 0.0]",7.12,7.12,5.0
1,1349,1,4,"[3.6, 5.22]",5.22,7.12,5.0
1,1349,2,6,"[5.75, 0.0]",5.75,7.12,5.0
1,1349,3,8,"[0.0, 0.0]",0.0,7.12,5.0
1,1349,4,10,"[57.27, 47.03]",57.27,57.27,5.0
1,1349,5,12,"[4.89, 43.22]",43.22,57.27,5.0
1,1349,6,14,"[5.29, 17.9]",17.9,57.27,5.0
1,1349,7,16,"[2.72, 6.98]",6.98,57.27,5.0
1,1349,8,18,"[37.38, 3.4]",37.38,57.27,5.0
1,1349,9,20,"[1.71, 44.4]",44.4,57.27,5.0
1,1349,0,2,"[36.73, 46.57]",46.57,46.57,6.0
1,1349,1,4,"[3.6, 5.22]",5.22,46.57,6.0
1,1349,2,6,"[5.75, 0.0]",5.75,46.57,6.0
1,1349,3,8,"[0.0, 0.0]",0.0,46.57,6.0
1,1349,4,10,"[57.27, 47.03]",57.27,57.27,6.0
1,1349,5,12,"[5.29, 16.51]",16.51,57.27,6.0
1,1349,6,14,"[5.62, 2.72]",5.62,57.27,6.0
1,1349,7,16,"[0.86, 0.0]",0.86,57.27,6.0
1,1349,8,18,"[0.0, 0.0]",0.0,57.27,6.0
1,1349,9,20,"[37.58, 54.55]",54.55,57.27,6.0
1,1349,0,2,"[44.96, 24.05]",44.96,44.96,7.0
1,1349,1,4,"[3.6, 5.22]",5.22,44.96,7.0
1,1349,2,6,"[5.75, 0.0]",5.75,44.96,7.0
1,1349,3,8,"[0.0, 0.0]",0.0,44.96,7.0
1,1349,4,10,"[57.27, 47.03]",57.27,57.27,7.0
1,1349,5,12,"[7.12, 5.29]",7.12,57.27,7.0
1,1349,6,14,"[30.83, 40.02]",40.02,57.27,7.0
1,1349,7,16,"[37.38, 2.53]",37.38,57.27,7.0
1,1349,8,18,"[3.4, 1.71]",3.4,57.27,7.0
1,1349,9,20,"[0.41, 62.34]",62.34,62.34,7.0
1,1349,0,2,"[16.57, 0.0]",16.57,16.57,8.0
1,1349,1,4,"[5.22, 37.38]",37.38,37.38,8.0
1,1349,2,6,"[3.6, 5.75]",5.75,37.38,8.0
1,1349,3,8,"[0.0, 37.37]",37.37,37.38,8.0
1,1349,4,10,"[0.0, 61.09]",61.09,61.09,8.0
1,1349,5,12,"[3.55, 5.65]",5.65,61.09,8.0
1,1349,6,14,"[28.9, 16.95]",28.9,61.09,8.0
1,1349,7,16,"[65.32, 18.93]",65.32,65.32,8.0
1,1349,8,18,"[62.75, 84.03]",84.03,84.03,8.0
1,1349,9,20,"[7.59, 18.95]",18.95,84.03,8.0
1,1349,0,2,"[4.39, 0.0]",4.39,4.39,9.0
1,1349,1,4,"[3.6, 5.22]",5.22,5.22,9.0
1,1349,2,6,"[5.75, 0.0]",5.75,5.75,9.0
1,1349,3,8,"[0.0, 0.0]",0.0,5.75,9.0
1,1349,4,10,"[57.27, 47.03]",57.27,57.27,9.0
1,1349,5,12,"[17.9, 19.77]",19.77,57.27,9.0
1,1349,6,14,"[52.23, 43.22]",52.23,57.27,9.0
1,1349,7,16,"[37.38, 2.62]",37.38,57.27,9.0
1,1349,8,18,"[10.12, 5.29]",10.12,57.27,9.0
1,1349,9,20,"[63.2, 11.95]",63.2,63.2,9.0
1,1349,0,2,"[46.46, 3.63]",46.46,46.46,10.0
1,1349,1,4,"[3.6, 5.22]",5.22,46.46,10.0
1,1349,2,6,"[5.75, 0.0]",5.75,46.46,10.0
1,1349,3,8,"[0.0, 0.0]",0.0,46.46,10.0
1,1349,4,10,"[57.27, 47.03]",57.27,57.27,10.0
1,1349,5,12,"[6.98, 19.77]",19.77,57.27,10.0
1,1349,6,14,"[37.38, 17.9]",37.38,57.27,10.0
1,1349,7,16,"[3.4, 1.71]",3.4,57.27,10.0
1,1349,8,18,"[0.41, 19.55]",19.55,57.27,10.0
1,1349,9,20,"[14.29, 12.23]",14.29,57.27,10.0
1,1349,0,2,"[5.38, 0.0]",5.38,5.38,11.0
1,1349,1,4,"[28.9, 6.26]",28.9,28.9,11.0
1,1349,2,6,"[3.6, 5.22]",5.22,28.9,11.0
1,1349,3,8,"[5.75, 0.0]",5.75,28.9,11.0
1,1349,4,10,"[0.0, 0.0]",0.0,28.9,11.0
1,1349,5,12,"[57.27, 47.03]",57.27,57.27,11.0
1,1349,6,14,"[37.38, 4.89]",37.38,57.27,11.0
1,1349,7,16,"[3.4, 1.71]",3.4,57.27,11.0
1,1349,8,18,"[0.41, 19.55]",19.55,57.27,11.0
1,1349,9,20,"[14.29, 11.68]",14.29,57.27,11.0
1,1349,0,2,"[39.55, 22.3]",39.55,39.55,12.0
